Dataset,LLM,Model,Fuzzification,MF Type,Rules,Inputs,Parameters,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2,Equations JSON,Equations TXT,Train Predictions,Test Predictions,Rule Contributions,Dominant Rules,Final Model Comparison,Final Prediction Comparison,Label Predicted Figure,Final Metrics Figure
albrecht,claude,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,3.1347861671672623,2.3963729120347703,46.55118143895983,0.824704066745011,5.385671418086664,3.6627433519887576,30.256457731398722,-0.2153690097879819,6.175876730691591,4.874269140283454,89.30291002723526,-1.2207656353532594,models/sugeno_label_equations_quantile\gaussian\albrecht_claude_label_equations.json,models/sugeno_label_equations_quantile\gaussian\albrecht_claude_label_equations.txt,reports/predictions/quantile\gaussian\albrecht_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_claude_label_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_claude_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\albrecht_claude_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\albrecht_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\albrecht_claude_gaussian_final_quantile_model_comparison_metrics.png
albrecht,claude,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,0.0105400794638004,0.005883627841133,0.1062730746622155,0.999998018273268,23.511428165079657,14.137947804413251,132.62653317571483,-22.16255546932031,8.239542425969038,6.886434311351495,122.92204943728112,-16.07201799664221,,,,,,,,,,
desharnais,gemini,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,gemini,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gemini,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,1496.0491993480514,1116.3248038853264,50.81712300742735,0.6401895523112161,1498.333002128977,1215.6117345999587,39.167917028870036,0.43031932794887184,1766.2154116197403,1341.7323254805553,53.172237725057144,0.40297246066017045,models/sugeno_label_equations_quantile\gaussian\desharnais_gemini_label_equations.json,models/sugeno_label_equations_quantile\gaussian\desharnais_gemini_label_equations.txt,reports/predictions/quantile\gaussian\desharnais_gemini_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_gemini_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gemini_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gemini_label_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_gemini_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\desharnais_gemini_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\desharnais_gemini_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\desharnais_gemini_gaussian_final_quantile_model_comparison_metrics.png
desharnais,gemini,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,285.6612402364831,206.74996781933976,9.091081204208274,0.986881485720354,23096.87579346855,8359.59571176546,163.7365793219498,-134.36963943827828,11673.008171745048,5356.8152280948,134.4412572892762,-37.36285692617707,,,,,,,,,,
desharnais,gpt,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,gpt,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,gpt,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,1520.6600210478002,1140.2782583630876,53.81689667217792,0.6282540257857216,1598.42288071781,1320.7931641185119,41.493001283620316,0.3516669372028828,2048.3575214460093,1536.7703488862146,62.70794194826938,0.173925511109394,models/sugeno_label_equations_quantile\gaussian\desharnais_gpt_label_equations.json,models/sugeno_label_equations_quantile\gaussian\desharnais_gpt_label_equations.txt,reports/predictions/quantile\gaussian\desharnais_gpt_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_gpt_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gpt_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gpt_label_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_gpt_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\desharnais_gpt_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\desharnais_gpt_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\desharnais_gpt_gaussian_final_quantile_model_comparison_metrics.png
desharnais,gpt,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,317.8145313768566,240.4172302836928,11.5061485148359,0.9837621128607728,31657.0452289974,11474.630819645046,230.37297866746152,-253.3053798576916,15221.938180237612,7244.552717583201,211.89387407601657,-67.68268894786014,,,,,,,,,,
desharnais,claude,Linear Regression,Baseline,,0,3,4.0,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,,,,,,,,,,,
desharnais,claude,Decision Tree,Baseline,,0,3,,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,,,,,,,,,,,
desharnais,claude,Sugeno V1 Label-Level,Quantile,gaussian,20,3,20.0,1400.8775217988202,1090.3944507972194,49.37613928830349,0.6845123587930027,1996.3190237856775,1548.5599393124253,44.116562613238216,-0.011287606996501331,1925.0260928848722,1454.7394704375547,59.81985537077304,0.23205299548483022,models/sugeno_label_equations_quantile\gaussian\desharnais_claude_label_equations.json,models/sugeno_label_equations_quantile\gaussian\desharnais_claude_label_equations.txt,reports/predictions/quantile\gaussian\desharnais_claude_label_sugeno_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_claude_label_sugeno_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_claude_label_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_claude_label_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_claude_gaussian_final_quantile_model_comparison.csv,reports/predictions/quantile\gaussian\desharnais_claude_gaussian_final_quantile_model_comparison_test.csv,reports/figures/quantile\gaussian\desharnais_claude_label_sugeno_predicted_vs_actual.png,reports/figures/quantile\gaussian\desharnais_claude_gaussian_final_quantile_model_comparison_metrics.png
desharnais,claude,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80.0,331.0434419871256,258.2041955064125,11.969355306228753,0.9823821870271356,14488.818080252406,6470.520309047132,142.71982859339215,-52.26975672382245,10563.226657381516,5166.5447112959455,152.56620430242876,-25.06376309242444,,,,,,,,,,
