sample_index,split,rule_id,original_label,sugeno_output,firing_strength,normalized_firing_strength,rule_output,rule_contribution,RawFPcounts,Input,File,actual,predicted
2,all,R6,Medium,R6_OUT,0.0,0.0,-0.049475831911975375,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R9,Low,R9_OUT,0.7986516765289201,0.8676142491583865,31.871588093746738,27.652243973441447,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R10,Medium,R10_OUT,0.11221597664889688,0.1219056857764978,7.741102927065043,0.9436844609903184,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R11,Medium,R11_OUT,0.0,0.0,-3.7689519565365313,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R12,Medium,R12_OUT,0.008458567876085912,0.009188954624951295,25.445013671655005,0.23381307606010318,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R13,Medium,R13_OUT,0.0011884861487942984,0.0012911104401644219,-23.02434702168636,-0.02972697481766787,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R14,High,R14_OUT,0.0,0.0,-0.07517824362566607,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R15,High,R15_OUT,0.0,0.0,-2.4948450909143802,-0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R18,High,R18_OUT,0.0,0.0,76.98757869256465,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R19,High,R19_OUT,0.0,0.0,6.129150417383031,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
2,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.4721864138504968,0.0476190476190476,0.1875,28.8,28.8000145356742
3,all,R1,Very_Low,R1_OUT,0.0,0.0,10.09702421615967,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R2,Low,R2_OUT,0.15382511771113377,0.29857665374710846,4.980072024269497,1.4869332404259752,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R3,Medium,R3_OUT,0.013605169867663167,0.026407820472961942,-2.2242987347071037,-0.0587388816643816,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R4,Low,R4_OUT,0.0,0.0,-16.29744627036723,-0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R5,Medium,R5_OUT,0.004035381368512265,0.007832730333848537,-0.3725228197418128,-0.0029178707902424877,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R6,Medium,R6_OUT,0.00035691212083134745,0.000692771299676335,-0.05835128751679131,-4.042409729079502e-05,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R9,Low,R9_OUT,0.0,0.0,27.942544293565465,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R10,Medium,R10_OUT,0.3074058164383747,0.5966788869092768,15.131262811228074,9.028505051735303,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R11,Medium,R11_OUT,0.027188721927752228,0.0527736804862612,-4.445063190382429,-0.23458234455048316,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R12,Medium,R12_OUT,0.0,0.0,4.301744498009054,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R13,Medium,R13_OUT,0.008064350755493893,0.015653014923999342,-13.989608922728635,-0.2189795572483857,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R14,High,R14_OUT,0.0007132571294822482,0.0013844418268672883,-0.08871535323042354,-0.00012282124569750434,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R15,High,R15_OUT,0.0,0.0,-2.6007940179090125,-0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R18,High,R18_OUT,0.0,0.0,62.072450549471824,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R19,High,R19_OUT,0.0,0.0,7.215489211696983,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
3,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.3064634564234779,0.0952380952380952,0.625,10.0,10.000056392564797
4,all,R1,Very_Low,R1_OUT,0.0,0.0,-2.031054637093913,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R2,Low,R2_OUT,0.0,0.0,6.906772723285499,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R3,Medium,R3_OUT,0.0,0.0,-1.6578558267657817,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R4,Low,R4_OUT,0.8928125015622329,0.9541199544635837,8.008693054997893,7.6412538529474086,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R5,Medium,R5_OUT,0.012691143296471679,0.013562615938881242,0.06564363509101664,0.0008902994115715263,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R6,Medium,R6_OUT,0.0,0.0,-0.04349147014236743,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R9,Low,R9_OUT,0.0,0.0,32.87216809311301,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R10,Medium,R10_OUT,0.0,0.0,5.542192499793961,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R11,Medium,R11_OUT,0.0,0.0,-3.3130774188460803,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R12,Medium,R12_OUT,0.029817014427609662,0.03186448263003845,11.732701073590015,0.37385644956284253,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R13,Medium,R13_OUT,0.0004238426344967356,0.00045294696749669395,-38.22820421687364,-0.017315349172877244,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R14,High,R14_OUT,0.0,0.0,-0.06702013564843268,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R15,High,R15_OUT,0.0,0.0,-2.2751829960936134,-0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R18,High,R18_OUT,0.0,0.0,43.2523418002577,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R19,High,R19_OUT,0.0,0.0,5.145915733249557,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
4,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.1088882724409705,0.4285714285714285,0.0625,8.0,7.998685252748945
5,all,R1,Very_Low,R1_OUT,0.9563492063492065,0.8789504750523683,0.9507781898534831,0.8356869416411498,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R2,Low,R2_OUT,0.013594304288982595,0.012494097483931701,6.938502273058861,0.0866903237920791,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R3,Medium,R3_OUT,0.0,0.0,-1.6244102898111943,-0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R4,Low,R4_OUT,0.07516170387866954,0.06907875793832079,0.6933866272656317,0.04789828698255123,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R5,Medium,R5_OUT,0.0010684079273778808,0.000981940120913955,-0.03687269930373599,-3.620678281273442e-05,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R6,Medium,R6_OUT,0.0,0.0,-0.04261407444321502,-0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R9,Low,R9_OUT,0.038288301729002175,0.0351895738190914,29.696362802137863,1.0450023509843502,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R10,Medium,R10_OUT,0.0005442602147383126,0.0005002124444924425,4.37702728052661,0.0021894435156023235,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R11,Medium,R11_OUT,0.0,0.0,-3.246239487907288,-0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R12,Medium,R12_OUT,0.0030091665026400326,0.0027656302838414805,19.30849064739367,0.053400146469701926,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R13,Medium,R13_OUT,4.277467354133502e-05,3.931285703983539e-05,-39.78536167136609,-0.0015640762356645614,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R14,High,R14_OUT,0.0,0.0,-0.06728409562841582,-0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R15,High,R15_OUT,0.0,0.0,-2.0213337868744956,-0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R18,High,R18_OUT,0.0,0.0,70.43621116554056,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R19,High,R19_OUT,0.0,0.0,4.62408466121007,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
5,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.1194621673220958,0.1587301587301587,0.0625,4.9,2.069267210366957
6,all,R1,Very_Low,R1_OUT,0.0,0.0,3.986469321111846,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R2,Low,R2_OUT,0.0,0.0,4.170148209071694,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R3,Medium,R3_OUT,0.0,0.0,-2.344794633992127,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R4,Low,R4_OUT,0.0,0.0,-51.28056843922718,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R5,Medium,R5_OUT,0.0,0.0,-0.8909736680365203,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R6,Medium,R6_OUT,0.0,0.0,-0.06151232463566544,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R9,Low,R9_OUT,0.0,0.0,42.077461374227504,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R10,Medium,R10_OUT,0.0,0.0,15.95429773974913,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R11,Medium,R11_OUT,0.0,0.0,-4.685863528189133,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R12,Medium,R12_OUT,0.0,0.0,10.708049913974746,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R13,Medium,R13_OUT,0.037180867491740696,0.08125662369785897,3.045567501314693,0.2474725324007566,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R14,High,R14_OUT,0.0,0.0,-0.08627041657712231,-0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R15,High,R15_OUT,0.0003738382487263447,0.0008170017525107788,-3.7434851308710853,-0.0030584339124197185,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R18,High,R18_OUT,0.42001866858520504,0.9179263745496302,13.789349588654266,12.657607675310846,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R19,High,R19_OUT,0.0,0.0,9.481958226089134,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
6,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.8587536510941043,0.6031746031746031,0.40625,12.9,12.902021773799179
7,all,R1,Very_Low,R1_OUT,0.0,0.0,4.246173399737397,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R2,Low,R2_OUT,0.0,0.0,4.369239415202072,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R3,Medium,R3_OUT,0.0,0.0,-2.285566230485353,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R4,Low,R4_OUT,0.0,0.0,-49.67569335411056,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R5,Medium,R5_OUT,0.0,0.0,-0.8595475959934632,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R6,Medium,R6_OUT,0.0,0.0,-0.05995855240693649,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R9,Low,R9_OUT,0.0,0.0,40.78640364663563,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R10,Medium,R10_OUT,0.0,0.0,14.8437214343125,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R11,Medium,R11_OUT,0.0,0.0,-4.567500831603075,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R12,Medium,R12_OUT,0.0,0.0,13.11722407761873,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R13,Medium,R13_OUT,0.07441103860899587,0.16403922322012895,-0.15682985927116988,-0.025726248292564848,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R14,High,R14_OUT,0.0,0.0,-0.08482257906407388,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R15,High,R15_OUT,0.0,0.0,-3.58474277339073,-0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R18,High,R18_OUT,0.3792063167301083,0.835960776779871,22.75633125405378,19.023400351798855,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R19,High,R19_OUT,0.0,0.0,9.053279403536187,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
7,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.8173718649543918,0.5238095238095238,0.375,19.0,18.997674103506288
8,all,R1,Very_Low,R1_OUT,0.0,0.0,-1.7629520251715398,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R2,Low,R2_OUT,0.0,0.0,6.080494235440531,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R3,Medium,R3_OUT,0.0,0.0,-1.8294100550089218,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R4,Low,R4_OUT,0.0,0.0,-18.341575867107704,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R5,Medium,R5_OUT,0.0,0.0,-0.33913236681974535,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R6,Medium,R6_OUT,0.0,0.0,-0.047991949300491776,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R7,Medium,R7_OUT,0.0,0.0,0.0,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R8,High,R8_OUT,0.0,0.0,0.0,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R9,Low,R9_OUT,0.0,0.0,38.3489584636397,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R10,Medium,R10_OUT,0.0,0.0,7.588894624184852,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R11,Medium,R11_OUT,0.0,0.0,-3.655913285843192,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R12,Medium,R12_OUT,0.9139467850059023,0.985984437093622,16.20331969286643,15.976221046418907,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R13,Medium,R13_OUT,0.012991562722927437,0.014015562906377933,-24.552618876540727,-0.34411877438047883,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R14,High,R14_OUT,0.0,0.0,-0.07032713598264738,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R15,High,R15_OUT,0.0,0.0,-2.870108598167377,-0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R16,High,R16_OUT,0.0,0.0,0.0,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R17,Medium,R17_OUT,0.0,0.0,0.0,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R18,High,R18_OUT,0.0,0.0,30.52703360034072,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R19,High,R19_OUT,0.0,0.0,6.616925684174894,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
8,all,R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0,0.4502553726155702,0.5396825396825397,0.0625,10.8,15.632102272038429
9,all,R1,Very_Low,R1_OUT,0.0,0.0,-1.558833534169899,-0.0,0.1781081213387073,0.4126984126984127,0.0625,2.9,2.901408321506489
9,all,R2,Low,R2_OUT,0.0,0.0,6.74728164397955,0.0,0.1781081213387073,0.4126984126984127,0.0625,2.9,2.901408321506489
9,all,R3,Medium,R3_OUT,0.0,0.0,-1.6871955997329002,-0.0,0.1781081213387073,0.4126984126984127,0.0625,2.9,2.901408321506489
9,all,R4,Low,R4_OUT,0.7255539415105272,0.883215870638215,1.7522927442596945,1.5476527617343532,0.1781081213387073,0.4126984126984127,0.0625,2.9,2.901408321506489
